Settlement pending,Abrechnung anhängig,module,Magento_BraintreeTwo
Settlement confirmed,Abrechnung bestätigt,module,Magento_BraintreeTwo
Sale,Verkauf,module,Magento_BraintreeTwo
Credit,Kredit,module,Magento_BraintreeTwo
"Please, enter valid Credit Card Number",Bitte geben sie eine gültige Kreditkartennummer ein,module,Magento_BraintreeTwo
"Please, enter valid Expiration Date",Bitte geben Sie das gültige Gültigkeitsdatum ein,module,Magento_BraintreeTwo
"Please, enter valid Card Verification Number",Bitte geben Sie die gültige Kartenprüfnummer ein,module,Magento_BraintreeTwo
ending,Ende,module,Magento_BraintreeTwo
expires,läuft ab,module,Magento_BraintreeTwo
Save for later use.,Sparen Sie für spätere Verwendung.,module,Magento_BraintreeTwo
This payment is not available,Diese Zahlung ist nicht verfügbar,module,Magento_BraintreeTwo
MM,MM,module,Magento_BraintreeTwo
YY,Ja,module,Magento_BraintreeTwo
Please try again with another form of payment.,Bitte versuchen Sie es erneut mit einer anderen Zahlungsart.,module,Magento_BraintreeTwo
"Sorry, but something went wrong.","Tut mir leid, aber etwas ist schief gelaufen",module,Magento_BraintreeTwo
BraintreeTwo,BraintreeTwo,module,Magento_BraintreeTwo
&nbsp;,& Nbsp;,module,Magento_BraintreeTwo
Enable this Solution,Aktiviere diese Lösung,module,Magento_BraintreeTwo
Enable PayPal through Braintree,Aktiviere PayPal durch Braintree,module,Magento_BraintreeTwo
Basic BraintreeTwo Settings,Grundlegende BraintreeTwo Einstellungen,module,Magento_BraintreeTwo
Public Key,Öffentlicher Schlüssel,module,Magento_BraintreeTwo
Private Key,Privat Schlüssel,module,Magento_BraintreeTwo
Advanced Braintree Settings,Erweiterte Braintree Einstellungen,module,Magento_BraintreeTwo
Merchant Account ID,Händler-Konto-ID,module,Magento_BraintreeTwo
Advanced Fraud Protection,Advanced Fraud Protection,module,Magento_BraintreeTwo
Kount Merchant ID,Kount Merchant ID,module,Magento_BraintreeTwo
Debug,Debuggen,module,Magento_BraintreeTwo
CVV Verification,CVV Verifizierung,module,Magento_BraintreeTwo
Country Specific Settings,Länderspezifische Einstellungen,module,Magento_BraintreeTwo
Country Specific Credit Card Types,Länderspezifische Kreditkartenarten,module,Magento_BraintreeTwo
PayPal through Braintree,PayPal über Braintree,module,Magento_BraintreeTwo
Override Merchant Name,Override Merchant Name,module,Magento_BraintreeTwo
Require Customer's Billing Address,Benötigen Sie die Rechnungsadresse des Kunden,module,Magento_BraintreeTwo
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,"Erlauben Sie, die Versandadresse zu bearbeiten, die während der Kasse auf PayPal-Seite eingegeben wurde",module,Magento_BraintreeTwo
Display on Shopping Cart,Anzeige auf Warenkorb,module,Magento_BraintreeTwo
3D Secure Verification Settings,3D Secure Verification Einstellungen,module,Magento_BraintreeTwo
3D Secure Verification,3D Secure Verification,module,Magento_BraintreeTwo
Threshold Amount,Schwellenbetrag,module,Magento_BraintreeTwo
Verify for Applicable Countries,Überprüfen Sie für gültige Länder,module,Magento_BraintreeTwo
Verify for Specific Countries,Überprüfen Sie für bestimmte Länder,module,Magento_BraintreeTwo
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","Filter anwenden, um Ergebnisse zu erhalten. Nur die ersten 100 Datensätze werden im Raster angezeigt, du kannst die Vollversion des Berichts im .csv-Format herunterladen.",module,Magento_BraintreeTwo
Select...,Wählen...,module,Magento_BraintreeTwo
Status,Status,module,Magento_BraintreeTwo
Transaction Type,Art der Transaktion,module,Magento_BraintreeTwo
PayPal Payment ID,PayPal Zahlungs-ID,module,Magento_BraintreeTwo
Transaction ID,Transaktions-ID,module,Magento_BraintreeTwo
Order ID,Auftragsnummer,module,Magento_BraintreeTwo
Payment Type,Zahlungsart,module,Magento_BraintreeTwo
Type,Art,module,Magento_BraintreeTwo
Created At,Hergestellt in,module,Magento_BraintreeTwo
Amount,Menge,module,Magento_BraintreeTwo
Settlement Code,Abrechnungscode,module,Magento_BraintreeTwo
Settlement Response Text,Abrechnungsantworttext,module,Magento_BraintreeTwo
Refund Ids,Rückerstattung Ids,module,Magento_BraintreeTwo
Settlement Batch ID,Abrechnungs-Batch-ID,module,Magento_BraintreeTwo
Currency,Währung,module,Magento_BraintreeTwo
%fieldName is a required field.,% FieldName ist ein Pflichtfeld.,module,Magento_Bundle
Requested option doesn't exist,Die angeforderte Option existiert nicht,module,Magento_Bundle
We can't save custom-defined options for bundles with dynamic pricing.,Wir können keine benutzerdefinierten Optionen für Bündel mit dynamischen Preisen speichern.,module,Magento_Bundle
Cancel,Stornieren,module,Magento_Bundle
Add Option,Option hinzufügen,module,Magento_Bundle
Default Title,Standard-Titel,module,Magento_Bundle
Drop-down,Dropdown-Liste,module,Magento_Bundle
Radio Buttons,Radio Knöpfe,module,Magento_Bundle
Checkbox,Checkbox,module,Magento_Bundle
Multiple Select,Mehrfachauswahl,module,Magento_Bundle
Is Default,Ist Standard,module,Magento_Bundle
Name,Name,module,Magento_Bundle
%1 x %2,% 1 x% 2,module,Magento_Bundle
Select...,Wählen...,module,Magento_Bundle
Status,Status,module,Magento_Bundle
Thumbnail,Miniaturansicht,module,Magento_Bundle
Type,Art,module,Magento_Bundle
Status,Status,module,Magento_BundleStaging
ID,ICH WÜRDE,module,Magento_BundleStaging
Name,Name,module,Magento_BundleStaging
CAPTCHA,CAPTCHA,module,Magento_Captcha
Name,Name,module,Magento_Catalog
[GLOBAL],[GLOBAL],module,Magento_Catalog
[WEBSITE],[WEBSEITE],module,Magento_Catalog
Website,Webseite,module,Magento_Catalog
Global,Global,module,Magento_Catalog
Declare attribute value saving scope.,Deklarieren Sie den Attribut Wert sparen Bereich.,module,Magento_Catalog
Storefront Properties,Schaufenster,module,Magento_Catalog
Text,Text,module,Magento_Catalog
Varchar,Varchar,module,Magento_Catalog
Websites,Webseiten,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.","Wenn es keine benutzerdefinierten übergeordneten Kategorien gibt, verwenden Sie bitte die Standard-übergeordnete Kategorie. Sie können die Kategorie jederzeit in <a href=""%1"" target=""_blank""> Produkte> Kategorien </a> neu zuordnen.",module,Magento_Catalog
Price Alert Subscriptions,Preisalarm Abonnements,module,Magento_Catalog
Stock Alert Subscriptions,Stock Alert Abonnements,module,Magento_Catalog
Status,Status,module,Magento_Catalog
Name in %1,Name in% 1,module,Magento_Catalog
AM,AM,module,Magento_Catalog
PM,PM,module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Attributcode ""% 1"" ist ungültig. Bitte verwenden Sie nur Buchstaben (a-z), Zahlen (0-9) oder Unterstrich (_) in diesem Feld, das erste Zeichen sollte ein Buchstabe sein.",module,Magento_Catalog
A total of %1 record(s) have been deleted.,Insgesamt wurden 1 Datensätze gelöscht.,module,Magento_Catalog
A total of %1 record(s) have been updated.,Insgesamt wurden 1 Datensätze aktualisiert.,module,Magento_Catalog
The image cannot be removed as it has been assigned to the other image role,"Das Bild kann nicht entfernt werden, da es der anderen Bildrolle zugeordnet wurde",module,Magento_Catalog
Bad controller interface for showing product,Schlechte Controller-Schnittstelle zum Anzeigen von Produkt,module,Magento_Catalog
frontend_label,Frontend_label,module,Magento_Catalog
"Could not save product ""%product"" with position %position to category %category","Konnte das Produkt ""% product"" nicht mit Position% Position in Kategorie% Kategorie speichern",module,Magento_Catalog
Operation do not allow to move a parent category to any of children category,"Operation erlauben nicht, eine übergeordnete Kategorie zu einer der Kategorie Kinder zu bewegen",module,Magento_Catalog
12h AM/PM,12h AM / PM,module,Magento_Catalog
24h,24h,module,Magento_Catalog
The Flat Catalog module has a limit of %2$d filterable and/or sortable attributes.Currently there are %1$d of them.Please reduce the number of filterable/sortable attributes in order to use this module,"Das Flat Catalog-Modul hat eine Grenze von% 2 $ d filtrierbaren und / oder sortierbaren Attributen.Zur Zeit gibt es% 1 $ d von ihnen.Bitte reduzieren Sie die Anzahl der filterbaren / sortierbaren Attribute, um dieses Modul zu verwenden",module,Magento_Catalog
Store was not registered,Der Shop wurde nicht registriert,module,Magento_Catalog
Media Gallery converter should be an instance of EntryConverterInterface.,Media Gallery Converter sollte eine Instanz von EntryConverterInterface sein.,module,Magento_Catalog
Provided Attribute set non product Attribute set.,Gegebenes Attribut gesetztes Nicht-Produktattribut gesetzt.,module,Magento_Catalog
The option type to get group instance is incorrect.,"Der Optionstyp, um Gruppeninstanz zu erhalten, ist falsch.",module,Magento_Catalog
Select type options required values rows.,Wählen Sie Typ Optionen erforderliche Werte Zeilen.,module,Magento_Catalog
ProductSku should be specified,ProductSku sollte angegeben werden,module,Magento_Catalog
The option instance type in options group is incorrect.,Die Option Instanztyp in Optionsgruppe ist falsch.,module,Magento_Catalog
The product instance type in options group is incorrect.,Der Produktinstanztyp in Optionsgruppe ist falsch.,module,Magento_Catalog
The configuration item option instance in options group is incorrect.,Die Optionsoption Instanz in Optionsgruppe ist falsch.,module,Magento_Catalog
The configuration item instance in options group is incorrect.,Die Konfigurationselementeinstanz in der Optionsgruppe ist falsch.,module,Magento_Catalog
The BuyRequest instance in options group is incorrect.,Die Option BuyRequest in Optionsgruppe ist falsch.,module,Magento_Catalog
Invalid attribute %fieldName = %fieldValue.,Ungültiges Attribut% fieldName =% fieldValue.,module,Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId.","Angeforderter Speicher wird nicht gefunden. Zeilen-ID: SKU =% SKU, Store-ID:% storeId.",module,Magento_Catalog
"Invalid attribute Cost = %cost. Row ID: SKU = %SKU, Store ID: %storeId.","Ungültiges Attribut Kosten =% Kosten. Zeilen-ID: SKU =% SKU, Store-ID:% storeId.",module,Magento_Catalog
"Requested product doesn't exist. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Das angeforderte Produkt existiert nicht. Row ID: SKU =% SKU, Store ID:% storeId, Preis ab:% priceFrom, Preis an:% priceTo.",module,Magento_Catalog
"Requested store is not found. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Angeforderter Speicher wird nicht gefunden. Row ID: SKU =% SKU, Store ID:% storeId, Preis ab:% priceFrom, Preis an:% priceTo.",module,Magento_Catalog
"Invalid attribute %label = %priceTo. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Ungültiges Attribut% label =% priceTo. Row ID: SKU =% SKU, Store ID:% storeId, Preis ab:% priceFrom, Preis an:% priceTo.",module,Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","Ungültiges Attribut Preis =% Preis. Row ID: SKU =% SKU, Store ID:% storeId, Preis ab:% priceFrom, Preis an:% priceTo.",module,Magento_Catalog
Could not save Tier Prices,Die Tierpreise konnten nicht gespeichert werden,module,Magento_Catalog
Could not replace Tier Prices,Die Tierpreise konnten nicht ersetzt werden,module,Magento_Catalog
Could not delete Tier Prices,Die Tierpreise konnten nicht gelöscht werden,module,Magento_Catalog
"Invalid attribute SKU = %SKU. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Ungültiges Attribut SKU =% SKU. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"Invalid attribute Price = %price. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Ungültiges Attribut Preis =% Preis. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"Invalid attribute Price Type = %priceType. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Ungültiges Attribut Preis Typ =% priceType. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"Invalid attribute Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Ungültiges Attribut Menge =% qty. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"Invalid attribute Website ID = %websiteId. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Ungültiges Attribut Website ID =% websiteId. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"We found a duplicate website, tier price, customer group and quantity: Customer Group = %customerGroup, Website ID = %websiteId, Quantity = %qty. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Wir haben eine doppelte Website gefunden, Tierpreis, Kundengruppe und Menge: Kundengruppe =% customerGroup, Website ID =% websiteId, Menge =% qty. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
"No such entity with Customer Group = %customerGroup. Row ID: SKU = %SKU, Website ID: %websiteId, Customer Group: %customerGroup, Quantity: %qty.","Keine solche Einheit mit Kundengruppe =% customerGroup. Row ID: SKU =% SKU, Website ID:% websiteId, Kundengruppe:% customerGroup, Menge:% qty.",module,Magento_Catalog
Invalid data provided for tier_price,Ungültige Daten für tier_price zur Verfügung gestellt,module,Magento_Catalog
"We can't create writeable directory ""%1"".","Wir können kein beschreibbares Verzeichnis ""% 1"" erstellen.",module,Magento_Catalog
Something went wrong while removing products from the websites.,Etwas schief gegangen beim Entfernen von Produkten aus den Webseiten.,module,Magento_Catalog
Something went wrong while adding products to websites.,Etwas ging falsch beim Hinzufügen von Produkten zu Websites.,module,Magento_Catalog
"Group with id ""%1"" does not exist.","Gruppe mit id ""% 1"" existiert nicht.",module,Magento_Catalog
Attribute group that contains system attributes can not be deleted,"Attributgruppe, die Systemattribute enthält, kann nicht gelöscht werden",module,Magento_Catalog
Collection provider is not registered,Sammlungsanbieter ist nicht registriert,module,Magento_Catalog
Unknown link type: %1,Unbekannter Linktyp:% 1,module,Magento_Catalog
"Provided link type ""%1"" does not exist","Der angegebene Link-Typ ""% 1"" existiert nicht",module,Magento_Catalog
Invalid data provided for linked products,Ungültige Daten für verknüpfte Produkte,module,Magento_Catalog
Product with SKU '%1' is not linked to product with SKU '%2',Produkt mit SKU '% 1' ist nicht mit dem Produkt mit SKU '% 2' verknüpft,module,Magento_Catalog
Database connection error,Datenbankverbindungsfehler,module,Magento_Catalog
Database deadlock found when trying to get lock,"Datenbank-Deadlock gefunden beim Versuchen, Lock zu bekommen",module,Magento_Catalog
Database lock wait timeout exceeded,Datenbanksperre Wartezeitüberschreitung überschritten,module,Magento_Catalog
There are not websites for assign to product,Es gibt keine Websites für die Zuordnung zum Produkt,module,Magento_Catalog
"Could not assign product ""%1"" to websites ""%2""","Konnte das Produkt ""% 1"" nicht zu den Webseiten ""% 2""",module,Magento_Catalog
"Could not save product ""%1"" with websites %2","Konnte das Produkt ""% 1"" nicht mit Webseiten% 2 speichern",module,Magento_Catalog
We cannot determine the field name.,Wir können den Feldnamen nicht bestimmen.,module,Magento_Catalog
Processor %1 doesn't implement BaseSelectProcessorInterface,Prozessor% 1 implementiert nicht BaseSelectProcessorInterface,module,Magento_Catalog
Dropdown,Dropdown-Liste,module,Magento_Catalog
test,Test,module,Magento_Catalog
Could not get extension attributes,Konnte keine Erweiterungsattribute erhalten,module,Magento_Catalog
Some exception,Eine Ausnahme,module,Magento_Catalog
fl,Fl,module,Magento_Catalog
Lock wait timeout,Sperrwartezeitüberschreitung,module,Magento_Catalog
123,123,module,Magento_Catalog
Customer Group Price,Kundengruppe Preis,module,Magento_Catalog
Special Price From,Sonderpreis ab,module,Magento_Catalog
Done,Erledigt,module,Magento_Catalog
Add Selected,Auswahl hinzufügen,module,Magento_Catalog
Select Attribute,Wählen Sie Attribut,module,Magento_Catalog
Create New Attribute,Neues Attribut erstellen,module,Magento_Catalog
Customizable Options,Anpassbare Optionen,module,Magento_Catalog
Custom options let customers choose the product variations they want.,"Kundenspezifische Optionen lassen Kunden die Produktvarianten wählen, die sie wollen.",module,Magento_Catalog
Add Value,Mehrwert,module,Magento_Catalog
1%,1%,module,Magento_Catalog
Set Product as New From,Set Produkt als neu aus,module,Magento_Catalog
"Related Products, Up-Sells, and Cross-Sells","Verwandte Produkte, Up-Sells und Cross-Sells",module,Magento_Catalog
Related products are shown to customers in addition to the item the customer is looking at.,"Verwandte Produkte werden den Kunden zusätzlich zu dem Artikel angezeigt, den der Kunde ansieht.",module,Magento_Catalog
Add Related Products,Verwandte Produkte hinzufügen,module,Magento_Catalog
