"We couldn't remove the messages because of an error.","Nous n'avons pas pu supprimer le(s) message(s) en raison d'une erreur.",module,Magento_AdminNotification
"The message has been removed.","Le message a bien été supprimé.",module,Magento_AdminNotification
"1 Hour","1 Heure",module,Magento_AdminNotification
"2 Hours","2 Heures",module,Magento_AdminNotification
"6 Hours","6 Heures",module,Magento_AdminNotification
"12 Hours","12 Heures",module,Magento_AdminNotification
"24 Hours","24 Heures",module,Magento_AdminNotification
critical,critique,module,Magento_AdminNotification
major,majeur,module,Magento_AdminNotification
minor,mineur,module,Magento_AdminNotification
notice,annonce,module,Magento_AdminNotification
"Wrong message type","Mauvais type de message.",module,Magento_AdminNotification
"Wrong notification ID specified.","ID de notification incorrecte.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","L'utilisation de {{base_url}} n'est pas recommandée dans un environnement de production. Nous vous recommandons de modifier cette valeur dans votre <a href=""%1"">configuration</a> Magento.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","Au moins un type de cache est invalide : %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","S.V.P. aller la page de <a href=""%1"">gestion de cache</a> et actualisation les types de cache.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Un ou plusieurs fichiers médias n'ont pas pu être synchronisés. Veuillez consulter le fichier journal pour plus de détails.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","La synchronisation du stockage des médias est terminée.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Votre serveur web est mal configuré et permet l'accès non autorisé à des fichiers sensibles. ' 'Veuillez contacter votre hébergeur.",module,Magento_AdminNotification
"System Messages:","Message système:",module,Magento_AdminNotification
"Critical System Messages","Messages système critique",module,Magento_AdminNotification
"Major System Messages","Messages système majeur",module,Magento_AdminNotification
"System messages","Message système",module,Magento_AdminNotification
Close,Fermer,module,Magento_AdminNotification
"See All (","Voir Tous (",module,Magento_AdminNotification
unread),"non lus)",module,Magento_AdminNotification
"Show Toolbar","Afficher la barre d'outils",module,Magento_AdminNotification
"Show List","Afficher la liste",module,Magento_AdminNotification
"Use HTTPS to Get Feed","Utiliser HTTPS pour récupérer le flux",module,Magento_AdminNotification
"Update Frequency","Fréquence de mise à jour",module,Magento_AdminNotification
"Last Update","Dernière mise à jour",module,Magento_AdminNotification
Severity,Importance,module,Magento_AdminNotification
"Date Added","Date d'ajout",module,Magento_AdminNotification
"Manage Shopping Cart",Réf.,module,Magento_AdvancedCheckout
"Create Order","Créer une commande",module,Magento_AdvancedCheckout
Back,Retour,module,Magento_AdvancedCheckout
"Add Products","Ajouter des produits",module,Magento_AdvancedCheckout
"Update Items and Quantities","Mettre à jour les articles et quantités",module,Magento_AdvancedCheckout
"Are you sure you want to clear your cart?","Êtes-vous certain de vouloir vider de votre panier ?",module,Magento_AdvancedCheckout
"Clear my shopping cart","Vider mon panier",module,Magento_AdvancedCheckout
"Add selections to my cart","Ajouter l'élément sélectionné à mon panier",module,Magento_AdvancedCheckout
Cancel,Annuler,module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Panier d'achat pour %1 dans %2",module,Magento_AdvancedCheckout
"Select products you want to buy","Sélectionnez le produit que vous voulez acheter",module,Magento_AdvancedCheckout
Product,Produit,module,Magento_AdvancedCheckout
Price,Prix,module,Magento_AdvancedCheckout
Quantity,Quantité,module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Produits dans la liste de comparaison (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Derniers éléments achetés (%1)",module,Magento_AdvancedCheckout
Products,Produits,module,Magento_AdvancedCheckout
SKU,Réf.,module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Produits récemment comparés (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Produits récemment vus (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Ajouter au panier d'achat par REF",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Ajouter au panier d'achat",module,Magento_AdvancedCheckout
"Wish List (%1)","Liste de souhaits (%1)",module,Magento_AdvancedCheckout
Apply,Appliquer,module,Magento_AdvancedCheckout
Configure,Configurer,module,Magento_AdvancedCheckout
"Add to Order by SKU","Ajouter à la commande par REF",module,Magento_AdvancedCheckout
"Add to Order","Ajouter à la commande",module,Magento_AdvancedCheckout
"Add Products to Order","Ajouter des produits à la commande",module,Magento_AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span> produit(s) nécessitant une vérification.</span>",module,Magento_AdvancedCheckout
"Remove All","Tout supprimer",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Seulement %1%2%3 encore en stock",module,Magento_AdvancedCheckout
"You can buy up to %1 of these per purchase.","Vous pouvez acheter seulement %1 de ce produit par commande.",module,Magento_AdvancedCheckout
"You must buy at least %1 of these per purchase.","Vous devez acheter au moins %1 de ce produit par commande.",module,Magento_AdvancedCheckout
"Specify the product's options.","Définir les options de ce produit.",module,Magento_AdvancedCheckout
"Alert me when this item is available.","M'avertir lorsque cet élément est disponible.",module,Magento_AdvancedCheckout
"We can't find this customer.","Nous ne pouvons pas trouver ce client.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","La gestion de panier est désactivé pour ce client.",module,Magento_AdvancedCheckout
"We can't find this store.","Nous ne pouvons pas trouver ce magasin.",module,Magento_AdvancedCheckout
Customers,Clients,module,Magento_AdvancedCheckout
"Shopping Cart",Panier,module,Magento_AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","Désolé, quelque chose a mal tourné. Vous en saurez plus dans le journal des erreurs.",module,Magento_AdvancedCheckout
"You do not have access to this.","Vous n'avez pas accès.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","L'ID de commande n'a pas été reçu.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","L'article commandé n'est pas chargé.",module,Magento_AdvancedCheckout
"Quote item id is not received.","L'identifiant de l'article de la commande n'a pas été reçu.",module,Magento_AdvancedCheckout
"Quote item is not loaded.","L'article n'est pas chargé.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","L'ID de l'article de la liste de souhaits n'a pas été reçu.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","L'article de la liste de souhait n'est pas chargé.",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Une erreur s'est produite. Consultez le journal des erreurs pour plus de détails.",module,Magento_AdvancedCheckout
"You cannot configure a product.","Vous ne pouvez pas configurer un produit.",module,Magento_AdvancedCheckout
"You removed the items.","Vous avez supprimé les éléments.",module,Magento_AdvancedCheckout
"You removed the item.","Vous avez supprimé l'élément.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.",Oui/Non,module,Magento_AdvancedCheckout
"You cannot add a product.","Vous ne pouvez pas ajouter un produit.",module,Magento_AdvancedCheckout
"Order by SKU","Commande par REF",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Disponibilité : en rupture de stock.",module,Magento_AdvancedCheckout
"We don't have as many of these as you want.","Nous n'avons pas autant que vous le souhaitez.",module,Magento_AdvancedCheckout
"You can't add this many to your cart.","Vous ne pouvez pas en ajouter autant à votre panier.",module,Magento_AdvancedCheckout
"You need to choose options for your item.","Javascript doit être activé dans votre navigateur pour utiliser toutes les fonctionnalités de ce site.",module,Magento_AdvancedCheckout
"We can't add the item to your cart.","Nous ne pouvons pas ajouter l'article à votre panier.",module,Magento_AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Veuillez entrer un nombre valide dans le champ ""Quantité"".",module,Magento_AdvancedCheckout
"This product is assigned to another website.","Ce produit est affecté à un autre site Web.",module,Magento_AdvancedCheckout
"You can add only enabled products.","Vous pouvez ajouter uniquement des produits activés.",module,Magento_AdvancedCheckout
"You cannot upload this file.","Vous ne pouvez pas télécharger ce fichier.",module,Magento_AdvancedCheckout
"The file is empty.","Le fichier est vide.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Aucune REF produit n'a été entrée. Veuillez <a href=""%1"">cliquez ici</a> pour ajouter le(s) produit(s) par REF.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","Vous n'avez pas entré la REF du produit.",module,Magento_AdvancedCheckout
"We can't add a product to cart by id ""%1"".","Nous ne pouvons pas ajouter un produit au panier à partir de l'id ""%1"".",module,Magento_AdvancedCheckout
"Something went wrong while reordering this product.","Une erreur s'est produite lors de la commande de ce produit.",module,Magento_AdvancedCheckout
"We can't find this wish list.","Nous ne pouvons pas trouver cette liste d'envie.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","Vous avez ajouté %1 produit à votre panier d'achat.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","Vous avez ajouté %1 produits à votre panier.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","%1 produit requiert votre attention.",module,Magento_AdvancedCheckout
"%1 products require your attention.","%1 produits requièrent votre attention.",module,Magento_AdvancedCheckout
"Yes, for Specified Customer Groups","Oui (prix avec taxe seulement)",module,Magento_AdvancedCheckout
"Yes, for Everyone","Oui, pour tout le monde",module,Magento_AdvancedCheckout
No,Non,module,Magento_AdvancedCheckout
"The file is corrupt.","Le fichier est corrompu.",module,Magento_AdvancedCheckout
"Please upload the file in .csv format.","Veuillez uploader le fichier au format .csv.",module,Magento_AdvancedCheckout
"%1 item(s) need your attention.","%1 article(s) a/ont besoin de votre attention.",module,Magento_AdvancedCheckout
"Apply Coupon Code","Appliquer un bon de réduction",module,Magento_AdvancedCheckout
"Remove Coupon Code","Supprimer le code de bon de réduction",module,Magento_AdvancedCheckout
Remove,Supprimer,module,Magento_AdvancedCheckout
"The coupon code ""%1"" is not valid.","Éditer les paramètres de l'article",module,Magento_AdvancedCheckout
"Shopping Cart Items","Le panier est vide.",module,Magento_AdvancedCheckout
Qty,Qté,module,Magento_AdvancedCheckout
Subtotal,Sous-total,module,Magento_AdvancedCheckout
Discount,Remise,module,Magento_AdvancedCheckout
"Row Subtotal","Sous-total de la ligne",module,Magento_AdvancedCheckout
"No ordered items","Aucun article commandé",module,Magento_AdvancedCheckout
"Total %1 product(s)","%1 produit(s) au total",module,Magento_AdvancedCheckout
Subtotal:,"Sous-total :",module,Magento_AdvancedCheckout
"Please select",Sélectionnez,module,Magento_AdvancedCheckout
"Move to Wish List","Ajouter à ma liste d'envies",module,Magento_AdvancedCheckout
"No item specified.","Aucun article spécifié.",module,Magento_AdvancedCheckout
"Are you sure you want to remove this item?","Voulez-vous vraiment effacer cet article ?",module,Magento_AdvancedCheckout
"SKU number","REF numéro",module,Magento_AdvancedCheckout
"Upload File","Télécharger le fichier",module,Magento_AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","Votre fichier csv doit inclure les colonnes ""sku"" et ""qty"".",module,Magento_AdvancedCheckout
Reset,Réinitialiser,module,Magento_AdvancedCheckout
SKU:,REF:,module,Magento_AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","Seulement <span id=""%1_max_allowed"">%2</span> en stock",module,Magento_AdvancedCheckout
Item,Article,module,Magento_AdvancedCheckout
"See price before order confirmation.","Voir le prix avant la confirmation de la commande",module,Magento_AdvancedCheckout
"What's this?","Qu'est-ce que c'est ?",module,Magento_AdvancedCheckout
"Incl. Tax",TTC,module,Magento_AdvancedCheckout
"Excl. Tax",HT,module,Magento_AdvancedCheckout
"Edit item parameters","Éditer les paramètres de l'article",module,Magento_AdvancedCheckout
Edit,Éditer,module,Magento_AdvancedCheckout
"Remove item","Retirer l'article",module,Magento_AdvancedCheckout
"Products Requiring Attention","Produits nécessitant une Attention",module,Magento_AdvancedCheckout
"Add to Cart","Ajouter au panier",module,Magento_AdvancedCheckout
Sku,Réf.,module,Magento_AdvancedCheckout
File,Fichier,module,Magento_AdvancedCheckout
"File extensions allowed: .csv","Extensions de fichier autorisées : .csv",module,Magento_AdvancedCheckout
"Add Row","Ajouter une ligne",module,Magento_AdvancedCheckout
"Remove Row","Supprimer la ligne",module,Magento_AdvancedCheckout
"Add Products By SKU","Ajouter les produits par REF",module,Magento_AdvancedCheckout
"Shopping Cart Management","Gestion du panier",module,Magento_AdvancedCheckout
"View Shopping Cart","Voir le panier",module,Magento_AdvancedCheckout
"View and modify Shopping Cart","Afficher et modifier le panier d’achat",module,Magento_AdvancedCheckout
"Order by SKU Settings","Classement par Réglage de REF",module,Magento_AdvancedCheckout
"Enable Order by SKU on My Account in Storefront","Activez la commande par SKU sur mon compte en vitrine",module,Magento_AdvancedCheckout
"Customer Groups","Groupes clients",module,Magento_AdvancedCheckout
"Apply Coupon","Utiliser un bon de réduction",module,Magento_AdvancedCheckout
"Order by SKU Description","Order by Description SKU",module,Magento_AdvancedCheckout
"Display a Link to Loading a Spreadsheet","Charge une liste de SKUs",module,Magento_AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","Définit si un lien vers mon compte &gt; ordre de page SKU s’affichera sur le widget",module,Magento_AdvancedCheckout
"Link Text","Texte de lien",module,Magento_AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","Le texte du lien vers le compte My &gt; ordre de page SKU",module,Magento_AdvancedCheckout
"Load a list of SKUs","Charger une liste de références",module,Magento_AdvancedCheckout
"Order by SKU Template","Commande par modèle de SKU",module,Magento_AdvancedCheckout
"Please correct the data sent.","Merci de corriger les données envoyées.",module,Magento_AdvancedPricingImportExport
"Entity type model '%1' is not found","Le modèle du type d'entité '%1' est introuvable.",module,Magento_AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Le Modèle de type entité doit être une instance de \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_AdvancedPricingImportExport
"There are no product types available for export","Aucun type de produit disponible pour l'export",module,Magento_AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","La classe %1 n'implémente pas \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface",module,Magento_AdvancedRule
"Sales Rule","Règle de vente",module,Magento_AdvancedSalesRule
"Index sales rule","Index règle de vente",module,Magento_AdvancedSalesRule
"Related Search Terms","Termes de recherche connexes",module,Magento_AdvancedSearch
"Add New Search Term","Ajouter un terme de recherche",module,Magento_AdvancedSearch
button_label,"Couleur de texte de bouton pour le gabarit Ogone",module,Magento_AdvancedSearch
"Missing search engine parameter.","Paramètre de moteur de recherche manquant.",module,Magento_AdvancedSearch
"Successful! Test again?","Réussie ! Testez à nouveau ?",module,Magento_AdvancedSearch
"Connection failed! Test again?","La connexion a échoué ! Testez à nouveau ?",module,Magento_AdvancedSearch
"When you enable this option your site may slow down.","Lorsque vous activez cette option, votre site peut ralentir.",module,Magento_AdvancedSearch
"Search Recommendations Count","Nombre de recommandations de recherche",module,Magento_AdvancedSearch
"Show Results Count for Each Recommendation","Afficher le nombre de résultats pour chaque recommandation",module,Magento_AdvancedSearch
"Enable Search Suggestions","Activer les Suggestions de recherche",module,Magento_AdvancedSearch
"Search Suggestions Count","Nombre de Suggestions de recherche",module,Magento_AdvancedSearch
"Show Results Count for Each Suggestion","Afficher le nombre de résultats pour chaque Suggestion",module,Magento_AdvancedSearch
"Search Query","Termes de recherche",module,Magento_AdvancedSearch
Store,Magasin,module,Magento_AdvancedSearch
Results,Résultats,module,Magento_AdvancedSearch
Uses,"Les utilisateurs verront cette image au chargement de l'application. Image de 320 x 460px.",module,Magento_AdvancedSearch
"Redirect URL","URL de redirection",module,Magento_AdvancedSearch
"Suggested Term","Durée suggérée",module,Magento_AdvancedSearch
Yes,"Oui""(Make sure you keep it in a safe place.)",module,Magento_AdvancedSearch
No,Non,module,Magento_AdvancedSearch
Edit,Éditer,module,Magento_AdvancedSearch
"RPC call failed, connection timed out after %time_out.","L'appel RPC a échoué, connexion a expiré après %time_out.",module,Magento_Amqp
"Message has been rejected: %1","Message a été rejeté : %1",module,Magento_Amqp
"Error while checking if topic is synchronous","Erreur lors de la vérification de la synchronisation",module,Magento_Amqp
"We can't find the role for the user you wanted.","Impossible de trouver le rôle de l'utilisateur désiré.",module,Magento_Authorization
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Une erreur s'est produite lors de la compilation d'une liste de ressources autorisées. Vous pouvez trouver plus d'informations dans le journal des exceptions.",module,Magento_Authorization
"You created the order.","Vous avez créé la commande.",module,Magento_Authorizenet
"Order saving error: %1","Erreur lors de la sauvegarde de la commande : %1",module,Magento_Authorizenet
"Please choose a payment method.","Choisissez une condition à ajouter...",module,Magento_Authorizenet
"We can't process your order right now. Please try again later.","Vérification de carte de paiement",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Numéro de carte bancaire : xxxx-%1",module,Magento_Authorizenet
"amount %1","montant %1",module,Magento_Authorizenet
failed.,échoué.,module,Magento_Authorizenet
successful.,réussi.,module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Id de transaction Authorize.Net %1.",module,Magento_Authorizenet
authorize,autoriser,module,Magento_Authorizenet
"authorize and capture","autoriser et capturer",module,Magento_Authorizenet
capture,capturer,module,Magento_Authorizenet
refund,rembourser,module,Magento_Authorizenet
void,invalider,module,Magento_Authorizenet
"Gateway error: %1","Erreur de la passerelle : %1",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Une erreur s'est produite avec la passerelle de paiement.",module,Magento_Authorizenet
"Invalid amount for capture.","Montant de capture invalide",module,Magento_Authorizenet
"Payment capturing error.","Erreur de capture de paiement.",module,Magento_Authorizenet
"Invalid transaction ID.","ID de transaction non valide.",module,Magento_Authorizenet
"Payment voiding error.","Erreur lors de l'annulation de paiement.",module,Magento_Authorizenet
"Invalid amount for refund.","Montant invalide pour le remboursement.",module,Magento_Authorizenet
"Payment refunding error.","Erreur de remboursement de paiement.",module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","La transaction a été refusée parce que la validation du hash de la réponse a échoué.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Ce paiement n'a pas fonctionné parce que nous ne pouvons pas trouver cette commande.",module,Magento_Authorizenet
"There was a payment authorization error.","Il y avait une erreur d'autorisation de paiement.",module,Magento_Authorizenet
"Please enter a transaction ID to authorize this payment.","Merci d'entrez un ID de transaction pour autoriser ce paiement.",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Une erreur est survenue : le montant payé ne correspond pas au montant de la commande. Veuillez le corriger et essayer à nouveau.",module,Magento_Authorizenet
"Transaction %1 has been approved. Amount %2. Transaction status is ""%3""","La transaction %1 a été approuvée. Montant %2. Le statut de la transaction est ""%3""",module,Magento_Authorizenet
"Transaction %1 has been voided/declined. Transaction status is ""%2"". Amount %3.","La transaction %1 a été annulée ou refusée. Le statut de la transaction est ""%2"". Montant %3.",module,Magento_Authorizenet
"Authorize Only","Autorisation seulement",module,Magento_Authorizenet
"Authorize and Capture","Autorisation et collecte",module,Magento_Authorizenet
"Unable to get transaction details. Try again later.","Impossible d'obtenir les détails de la transaction. Réessayez plus tard.",module,Magento_Authorizenet
"Credit Card Type","Type de carte de crédit",module,Magento_Authorizenet
"Credit Card Number","Numéro de carte bancaire",module,Magento_Authorizenet
"Expiration Date","Date d'expiration",module,Magento_Authorizenet
"Card Verification Number","Numéro de vérification",module,Magento_Authorizenet
"Fraud Detection","Détection de fraude",module,Magento_Authorizenet
"FDS Filter Action","Action de filtrage FDS",module,Magento_Authorizenet
"AVS Response","Réponse de l'AVS",module,Magento_Authorizenet
"Card Code Response","Réponse du code de la carte",module,Magento_Authorizenet
"CAVV Response","Réponse CAVV",module,Magento_Authorizenet
"Fraud Filters","Filtres de fraude",module,Magento_Authorizenet
"Place Order","Passez la commande",module,Magento_Authorizenet
"Authorize.net Direct Post","Soumission directe Authorize.net",module,Magento_Authorizenet
Enabled,Activé,module,Magento_Authorizenet
"Payment Action","Action de paiement",module,Magento_Authorizenet
Title,Titre,module,Magento_Authorizenet
"API Login ID","ID de connexion de l'API",module,Magento_Authorizenet
"Transaction Key","Clé de la transaction",module,Magento_Authorizenet
"Merchant MD5","MD5 du commerçant",module,Magento_Authorizenet
"New Order Status","Statut d'une nouvelle commande",module,Magento_Authorizenet
"Test Mode","Mode test",module,Magento_Authorizenet
"Gateway URL","URL de passerelle",module,Magento_Authorizenet
"Accepted Currency","Devise acceptée",module,Magento_Authorizenet
Debug,Déboguage,module,Magento_Authorizenet
"Email Customer","Envoyer un email au client",module,Magento_Authorizenet
"Merchant's Email","Email du commerçant",module,Magento_Authorizenet
"Credit Card Types","Types de cartes de paiement",module,Magento_Authorizenet
"Credit Card Verification","Vérification de carte de paiement",module,Magento_Authorizenet
"Payment from Applicable Countries","Mode de paiement autorisé pour",module,Magento_Authorizenet
"Payment from Specific Countries","Mode de paiement autorisé pour les pays spécifiques",module,Magento_Authorizenet
"Minimum Order Total","Montant mini de commande",module,Magento_Authorizenet
"Maximum Order Total","Montant maxi de commande",module,Magento_Authorizenet
"Sort Order","Ordre de tri""Abandoned Carts",module,Magento_Authorizenet
"Invalid Form Key. Please refresh the page.","Clé de formulaire invalide. Veuillez actualiser la page.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Vous avez entré une clé secrète non valide. Merci d'actualiser la page.",module,Magento_Backend
"Cache Storage Management","Gestion du cache",module,Magento_Backend
"Flush Magento Cache","Purger le cache Magento",module,Magento_Backend
"The cache storage may contain additional data. Are you sure that you want to flush it?","Le stockage de cache peut contenir d'autres données. Êtes-vous sûr de vouloir le vider ?",module,Magento_Backend
"Flush Cache Storage","Purger le stockage du cache",module,Magento_Backend
Invalidated,Invalidé,module,Magento_Backend
Orders,Commandes,module,Magento_Backend
Amounts,Montants,module,Magento_Backend
Bestsellers,"Meilleures ventes",module,Magento_Backend
"Most Viewed Products","Produits les plus consultés",module,Magento_Backend
"New Customers","Nouveaux clients",module,Magento_Backend
Customers,Clients,module,Magento_Backend
Customer,Client,module,Magento_Backend
Guest,Invité,module,Magento_Backend
Items,Articles,module,Magento_Backend
"Lifetime Sales","Ventes depuis le début",module,Magento_Backend
"Average Order","Panier moyen",module,Magento_Backend
Average,Moyen,module,Magento_Backend
Product,Produit,module,Magento_Backend
Price,Prix,module,Magento_Backend
Quantity,Quantité,module,Magento_Backend
Views,Vues,module,Magento_Backend
Revenue,Revenu,module,Magento_Backend
Tax,"TVA & autres taxes",module,Magento_Backend
Shipping,Livraison,module,Magento_Backend
"Media (.avi, .flv, .swf)","Média (.avi, .flv, .swf)",module,Magento_Backend
"All Files","Tous les fichiers",module,Magento_Backend
"Reset to Default","Rétablir les valeurs par défaut",module,Magento_Backend
"All Store Views","Toutes les vues magasin",module,Magento_Backend
"What is this?","Aide ?""Add",module,Magento_Backend
"Save Account","Sauvegarder le compte",module,Magento_Backend
"My Account","Mon compte",module,Magento_Backend
"Account Information","Informations du compte",module,Magento_Backend
"User Name","Nom d'utilisateur",module,Magento_Backend
"First Name",Prénom,module,Magento_Backend
"Last Name",Nom,module,Magento_Backend
"User Email","Email de l'utilisateur",module,Magento_Backend
"New Password","Nouveau mot de passe",module,Magento_Backend
"Password Confirmation","Confirmation du mot de passe",module,Magento_Backend
"Current User Identity Verification","Vérification de l'identité utilisateur actuel",module,Magento_Backend
"Your Password","Votre mot de passe",module,Magento_Backend
"Save Cache Settings","Sauvegarder les paramètres de cache",module,Magento_Backend
"Catalog Rewrites","Réécriture du catalogue",module,Magento_Backend
Refresh,Rafraîchir,module,Magento_Backend
"Images Cache","Cache d'images",module,Magento_Backend
Clear,Vider,module,Magento_Backend
"Search Index","Index de recherche",module,Magento_Backend
Rebuild,Reconstruire,module,Magento_Backend
"Inventory Stock Status","Statut du stock de l'inventaire",module,Magento_Backend
"Rebuild Catalog Index","Reconstruire l'index du catalogue",module,Magento_Backend
"Rebuild Flat Catalog Category","Reconstruire le catalogue à plat des catégories",module,Magento_Backend
"Rebuild Flat Catalog Product","Reconstruire le catalogue à plat des produits",module,Magento_Backend
"Cache Control","Contrôle du cache",module,Magento_Backend
"All Cache","Tout le cache",module,Magento_Backend
"No change","Aucun changement",module,Magento_Backend
Disable,Désactiver,module,Magento_Backend
Enable,Activer,module,Magento_Backend
"Add Design Change","Ajouter un changement de design",module,Magento_Backend
Back,Retour,module,Magento_Backend
Delete,Supprimer,module,Magento_Backend
"Are you sure?","Êtes-vous sûr(e) ?",module,Magento_Backend
Save,Sauvegarder,module,Magento_Backend
"Edit Design Change","Éditer le changement de design",module,Magento_Backend
"New Store Design Change","Nouveau changement de design",module,Magento_Backend
"General Settings","Paramètres généraux",module,Magento_Backend
Store,Magasin,module,Magento_Backend
"-- Please Select --","-- Faites un choix --",module,Magento_Backend
"Custom Design","Design personnalisé",module,Magento_Backend
