I agree with sending my system configuration and transaction data to Magento Analytics.,Je suis d'accord avec l'envoi de ma configuration systËme et les donnÈes de transaction ‡ Magento Analytics.,module,Magento_Analytics Back,Back,module,Magento_AsynchronousOperations
Done,FinalisÈ,module,Magento_AsynchronousOperations
Retry,RÈessayer,module,Magento_AsynchronousOperations
'Action Details - #' .,'DÈtails de l'action - #'.,module,Magento_AsynchronousOperations
"%1 item(s) have been scheduled for update.""","% 1 ÈlÈment (s) ont ÈtÈ programmÈs pour la mise ‡ jour. """,module,Magento_AsynchronousOperations
Bulk Actions Log,Billet d'actions en vrac,module,Magento_AsynchronousOperations
%1 item(s) are currently being updated.,% 1 ÈlÈment (s) est en cours de mise ‡ jour.,module,Magento_AsynchronousOperations
"Task ""%1"":","Tache 1"":",module,Magento_AsynchronousOperations
%1 item(s) have been scheduled for update.,% 1 ÈlÈment (s) ont ÈtÈ programmÈs pour la mise ‡ jour.,module,Magento_AsynchronousOperations
%1 item(s) have been successfully updated.,% 1 ÈlÈment (s) a ÈtÈ mis ‡ jour avec succËs.,module,Magento_AsynchronousOperations
%1 item(s) failed to update,% 1 ÈlÈment (s) n'a pas rÈussi ‡ mettre ‡ jour,module,Magento_AsynchronousOperations
Details,DÈtails,module,Magento_AsynchronousOperations
View Details,Voir les dÈtails...,module,Magento_AsynchronousOperations
Dismiss,Annuler,module,Magento_AsynchronousOperations
"Pending, in queue...","En attente, en attente ...",module,Magento_AsynchronousOperations
%1 items selected for mass update,% 1 ÈlÈments sÈlectionnÈs pour la mise ‡ jour de masse,module,Magento_AsynchronousOperations
", %1 successfully updated",",% 1 a ÈtÈ mis ‡ jour avec succËs",module,Magento_AsynchronousOperations
", %1 failed to update",",% 1 n'a pas rÈussi ‡ mettre ‡ jour",module,Magento_AsynchronousOperations
Something went wrong.,Quelque chose a mal tournÈ.,module,Magento_AsynchronousOperations
Action Log,Journal d'action,module,Magento_AsynchronousOperations
Bulk Actions,Actions groupÈes ,module,Magento_AsynchronousOperations
Days Saved in Log,Jours sauvegardÈs dans le journal,module,Magento_AsynchronousOperations
Description of Operation,Description de l'opÈration,module,Magento_AsynchronousOperations
Summary,SynthËse,module,Magento_AsynchronousOperations
Start Time,Heure de dÈbut,module,Magento_AsynchronousOperations
Items to Retry,Articles ‡ rÈessayer,module,Magento_AsynchronousOperations
"To retry, select the items and click ‚ÄúRetry‚Äù.","Pour rÈessayer, sÈlectionnez les ÈlÈments et cliquez sur ´RÈglageª.",module,Magento_AsynchronousOperations
Items That Can‚Äôt Be Updated.,Articles qui ne peuvent pas Ítre mis ‡ jour.,module,Magento_AsynchronousOperations
ID,Identifiant,module,Magento_AsynchronousOperations
Status,Statut,module,Magento_AsynchronousOperations
Action,action,module,Magento_AsynchronousOperations
Meta Information,Meta-information,module,Magento_AsynchronousOperations
Error,Erreur ,module,Magento_AsynchronousOperations
Dismiss All Completed Tasks,Discuter de toutes les t‚ches terminÈes,module,Magento_AsynchronousOperations
Action Details - #,DÈtails de l'action - #,module,Magento_AsynchronousOperations
Number of Records Affected,Nombre de dossiers touchÈs,module,Magento_AsynchronousOperations
An error occurred on the server. Please try to place the order again.,Une erreur s'est produite sur le serveur. Essayez d'effectuer la commande ‡ nouveau.,module,Magento_Authorizenet
Please Select,Veuillez SÈlectionner une RÈponse.,module,Magento_Authorizenet
"Sorry, but something went wrong. Please contact the seller.","DÈsolÈ, mais quelque chose a mal tournÈ. Veuillez contacter le vendeur.",module,Magento_Authorizenet
Transaction Details URL,URL des dÈtails de la transaction,module,Magento_Authorizenet
Total,Total ,module,Magento_Backend
"Images (.gif, .jpg, .png)","Images (.gif, .jpg, .png)",module,Magento_Backend
Email,E-mail,module,Magento_Backend
Interface Locale,Interface Locale,module,Magento_Backend
Code,CÙde,module,Magento_Backend
You can't change status of cache type(s) in production mode,Vous ne pouvez pas modifier l'Ètat des types de cache en mode de production,module,Magento_Backend
An inactive store view cannot be saved as default store view,Une vue en magasin inactif ne peut pas Ítre enregistrÈe en tant que vue par dÈfaut de magasin,module,Magento_Backend
Cannot apply unknown condition,Impossible d'appliquer un Ètat inconnu,module,Magento_Backend
Magento,Magento,module,Magento_Backend
Copyright &copy; %1 Magento Commerce Inc. All rights reserved.,Copyright et copie; % 1 Magento Commerce Inc. Tous droits rÈservÈs.,module,Magento_Backend
ver. %1,ver(fr): %1,module,Magento_Backend
WK,<0> sem.,module,Magento_Backend
Minute,Minute ,module,Magento_Backend
Report a Bug,Signaler un Bug,module,Magento_Backend
JavaScript/CSS,JavaScript / CSS,module,Magento_Backend
Images,Les images,module,Magento_Backend
Actions,Actions.,module,Magento_Backend
Marketing,MIse en marchÈ,module,Magento_Backend
Design,DÈsign,module,Magento_Backend
Attributes,Attributs,module,Magento_Backend
Other Settings,Autres paramËtres,module,Magento_Backend
Data Transfer,7.1.4 Data Transfer (Transfert de donnÈes),module,Magento_Backend
Magento Connect,Magento Connect,module,Magento_Backend
Connect Manager,Connect Manager,module,Magento_Backend
Package Extensions,Paquetages,module,Magento_Backend
Tools,Outils,module,Magento_Backend
Web Setup Wizard,Assistant de configuration Web,module,Magento_Backend
Currency,Devise,module,Magento_Backend
Communications,Les communications,module,Magento_Backend
Services,Prestations,module,Magento_Backend
Enabled Template Path Hints for Storefront,Les conseils de cheminement de modËle activÈs pour le bordereau,module,Magento_Backend
Enabled Template Path Hints for Admin,Conseils de chemin d'accËs de modËle activÈs pour l'administrateur,module,Magento_Backend
Minify Html,Minify Html,module,Magento_Backend
Minification is not applied in developer mode.,La minification n'est pas appliquÈe en mode dÈveloppeur.,module,Magento_Backend
Enabled for Storefront,Enabled for Storefront,module,Magento_Backend
"Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations.","Les traductions, les blocs et les autres caches de sortie devraient Ítre dÈsactivÈs pour les versions intÈgrales de Storefront et Admin.",module,Magento_Backend
Enable JavaScript Bundling,Activer le jumelage JavaScript,module,Magento_Backend
Minify JavaScript Files,Minimiser les fichiers JavaScript,module,Magento_Backend
Minify CSS Files,Minimiser les fichiers CSS,module,Magento_Backend
Image Processing Settings,ParamËtres de traitement d'image,module,Magento_Backend
Image Adapter,Adaptateur d'image,module,Magento_Backend
Static Files Settings,ParamËtres des fichiers statiques,module,Magento_Backend
Sign Static Files,Signer des fichiers statiques,module,Magento_Backend
Country Options,Options du pays,module,Magento_Backend
Top destinations,TOP DESTINATIONS,module,Magento_Backend
Single-Store Mode,Mode Single-Store,module,Magento_Backend
Enable Single-Store Mode,Activer le mode Single-Store,module,Magento_Backend
Port (25),Port,module,Magento_Backend
Forgot and Reset Email Sender,OubliÈ et rÈinitialiser l'expÈditeur de messagerie,module,Magento_Backend
You will have to sign in after you save your custom admin path.,Vous devrez vous connecter aprËs avoir enregistrÈ votre chemin d'administration personnalisÈ.,module,Magento_Backend
Recovery Link Expiration Period (hours),PÈriode d'expiration du lien de rÈcupÈration (heures),module,Magento_Backend
Admin Session Lifetime (seconds),Session d'administration DurÈe de vie (secondes),module,Magento_Backend
Please enter at least 60 and at most 31536000 (one year).,Entrez au moins 60 et au plus 31536000 (un an).,module,Magento_Backend
Web,Toile,module,Magento_Backend
"<strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).","<Style fort = ""couleur: rouge""> Attention!</ Strong> Lors de l'utilisation du code Store dans les URL, dans certains cas, le systËme peut ne pas fonctionner correctement si les URL sans Codes de magasin sont spÈcifiÈes dans les services tiers (p. Ex., PayPal, etc.).",module,Magento_Backend
Search Engine Optimization,Optimisation du rÈfÈrencement,module,Magento_Backend
Base URLs,URL de base,module,Magento_Backend
Specify URL or {{base_url}} placeholder.,SpÈcifiez URL ou {{base_url}} placeholder.,module,Magento_Backend
Base URL for Static View Files,URL de base pour les fichiers de vue statique,module,Magento_Backend
May be empty or start with {{unsecure_base_url}} placeholder.,Peut Ítre vide ou commencer par {{unsecure_base_url}} placeholder.,module,Magento_Backend
Base URL for User Media Files,URL de base pour les fichiers multimÈdia utilisateur,module,Magento_Backend
Base URLs (Secure),URL de base (sÈcurisÈ),module,Magento_Backend
"Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder.",SpÈcifiez URL ou {{base_url}} ou {{unsecure_base_url}} placeholder.,module,Magento_Backend
Secure Base Link URL,Secure Base Link URL,module,Magento_Backend
Secure Base URL for Static View Files,URL de base sÈcurisÈe pour les fichiers de vue statique,module,Magento_Backend
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.",Peut Ítre vide ou commencer par {{secure_base_url}} ou {{unsecure_base_url}} placeholder.,module,Magento_Backend
Secure Base URL for User Media Files,URL de base sÈcurisÈe pour les fichiers multimÈdia utilisateur,module,Magento_Backend
Use Secure URLs on Storefront,Utilisez des URL sÈcurisÈes sur Storefront,module,Magento_Backend
Enable HTTP Strict Transport Security (HSTS),Activer HTTP Strict Transport Security (HSTS),module,Magento_Backend
Upgrade Insecure Requests,Mettre ‡ niveau les demandes non sÈcurisÈes,module,Magento_Backend
Use SID on Storefront,Utiliser SID sur le Storefront,module,Magento_Backend
Description,La Description ,module,Magento_Backend
Community Edition,Edition communautaire,module,Magento_Backend
Default Theme,ThËme par DÈfaut,module,Magento_Backend
Applied Theme,ThËme appliquÈ,module,Magento_Backend
"If no value is specified, the system default is used. The system default may be modified by third party extensions.","Si aucune valeur n'est spÈcifiÈe, le systËme par dÈfaut est utilisÈ. Le systËme par dÈfaut peut Ítre modifiÈ par des extensions tierces.",module,Magento_Backend
Design Rule,RËgle de conception,module,Magento_Backend
User Agent Rules,RËgles de l'agent utilisateur,module,Magento_Backend
Magento_Ui/js/dynamic-rows/record,Magento_Ui / js / dynamic-rows / record,module,Magento_Backend
Pagination,Pagination,module,Magento_Backend
"If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value.","Si la position actuelle de la trame ne couvre pas les pages les plus grandes, elle rend le lien vers la position actuelle plus / moins cette valeur.",module,Magento_Backend
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Le texte alternatif pour les pages prÈcÈdentes est liÈ dans le menu de pagination. Si elle est vide, l'image de flËche par dÈfaut est utilisÈe.",module,Magento_Backend
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Le texte alternatif pour les pages suivantes se trouve dans le menu de pagination. Si vide, l'image de flËche par dÈfaut est utilisÈe.",module,Magento_Backend
Theme Name,Nom du ThËme ,module,Magento_Backend
FTP,FTP,module,Magento_Backup
Type,Type ,module,Magento_Backup
Action,action,module,Magento_Backup
ID,Identifiant,module,Magento_Banner
Position,Poste,module,Magento_Banner
Banner Rotator,Rotator Rotator,module,Magento_Banner
Displays Specified or Promotion Banners,Affiche les banniËres spÈcifiÈes ou promotionnelles,module,Magento_Banner
Banners to Display,BanniËres ‡ afficher,module,Magento_Banner
Specified Banners,BanniËres spÈcifiÈes,module,Magento_Banner
Shopping Cart Promotions Related,Promotions du panier d'achat liÈes,module,Magento_Banner
Catalog Promotions Related,Promotions de catalogues liÈes,module,Magento_Banner
Restrict by Banner Types,Limiter par types de banniËre,module,Magento_Banner
Rotation Mode,Mode de rotation,module,Magento_Banner
Display all instead of rotating,Afficher tout au lieu de tourner,module,Magento_Banner
"One at the time, Random","Un ‡ l'Èpoque, AlÈatoire",module,Magento_Banner
"One at the time, Series","Un ‡ l'Èpoque, sÈrie",module,Magento_Banner
"One at the time, Shuffle","Un ‡ l'Èpoque, Shuffle",module,Magento_Banner
Specify Banners,SpÈcifiez les banniËres,module,Magento_Banner
Banner Block Template,ModËle de bloc de banniËre,module,Magento_Banner
Banner Inline Template,ModËle Inline BanniËre,module,Magento_Banner
Braintree Settlement Report,Rapport de rËglement Braintree,module,Magento_Braintree
"Sorry, but something went wrong","DÈsolÈ, mais quelque chose s'est mal passÈ",module,Magento_Braintree
No authorization transaction to proceed capture.,Aucune autorisation de transaction pour procÈder ‡ la capture.,module,Magento_Braintree
Braintree error response.,RÈponse d'erreur Braintree.,module,Magento_Braintree
Payment method nonce can't be retrieved.,La mÈthode de paiement nonce ne peut pas Ítre rÈcupÈrÈe.,module,Magento_Braintree
Wrong transaction status,…tat de transaction erronÈ,module,Magento_Braintree
"Please, enter valid Credit Card Number",Veuillez entrer le numÈro de carte de crÈdit valide,module,Magento_Braintree
"Please, enter valid Expiration Date",Veuillez entrer une date d'expiration valide,module,Magento_Braintree
"Please, enter valid Card Verification Number",Entrez un numÈro de vÈrification de carte valide,module,Magento_Braintree
ending,Le Fin,module,Magento_Braintree
expires,Expire le,module,Magento_Braintree
PayPal Account,Compte Paypal,module,Magento_Braintree
PayPal Logo,Logo PayPal,module,Magento_Braintree
Actions,actions,module,Magento_Braintree
Save for later use.,Enregistrer pour une utilisation ultÈrieure.,module,Magento_Braintree
This payment is not available,Ce paiement n'est pas disponible,module,Magento_Braintree
MM,mm,module,Magento_Braintree
YY,YY,module,Magento_Braintree
Please try again with another form of payment.,Veuillez rÈessayer avec une autre forme de paiement.,module,Magento_Braintree
"Sorry, but something went wrong.","DÈsolÈ, mais quelque chose a mal tournÈ.",module,Magento_Braintree
Payment,Paiement,module,Magento_Braintree
Braintree,Braintree,module,Magento_Braintree
Accept credit/debit cards and PayPal in your Magento store.<br/>No setup or monthly fees and your customers never leave your store to complete the purchase.,Acceptez les cartes de crÈdit / dÈbit et PayPal dans votre magasin Magento. <br/> Aucune configuration ni frais mensuels et vos clients ne quittent jamais votre magasin pour complÈter l'achat.,module,Magento_Braintree
Enable this Solution,Activer cette solution,module,Magento_Braintree
Enable PayPal through Braintree,Activer PayPal via Braintree,module,Magento_Braintree
Vault Enabled,Vault Enabled,module,Magento_Braintree
Environment,L'Environnement,module,Magento_Braintree
Vault Title,Title Vault,module,Magento_Braintree
Advanced Fraud Protection,Protection contre la fraude avancÈe,module,Magento_Braintree
Kount Merchant ID,Kount Merchant ID,module,Magento_Braintree
CVV Verification,VÈrification CVV,module,Magento_Braintree
Country Specific Settings,ParamËtres spÈcifiques au pays,module,Magento_Braintree
Country Specific Credit Card Types,Types de cartes de crÈdit spÈcifiques au pays,module,Magento_Braintree
PayPal through Braintree,PayPal via Braintree,module,Magento_Braintree
Override Merchant Name,Annuler le nom du marchand,module,Magento_Braintree
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,Autoriser ‡ modifier l'adresse de livraison saisie lors de la facturation sur PayPal Side,module,Magento_Braintree
Skip Order Review,Skip Order Review,module,Magento_Braintree
3D Secure Verification Settings,ParamËtres de vÈrification sÈcurisÈe 3D,module,Magento_Braintree
3D Secure Verification,VÈrification 3D sÈcurisÈe,module,Magento_Braintree
Threshold Amount,Montant de seuil,module,Magento_Braintree
Verify for Applicable Countries,VÈrifier pour les pays concernÈs,module,Magento_Braintree
Verify for Specific Countries,VÈrifier les pays spÈcifiques,module,Magento_Braintree
Dynamic Descriptors,Descripteurs dynamiques,module,Magento_Braintree
Name,PrÈnom,module,Magento_Braintree
Phone,TÈlÈphone,module,Magento_Braintree
URL,Lien ,module,Magento_Braintree
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","Appliquer des filtres afin d'obtenir des rÈsultats. Seuls les 100 premiers enregistrements seront affichÈs dans la grille, vous pourrez tÈlÈcharger la version complËte du rapport au format .csv.",module,Magento_Braintree
Select...,SÈlection...,module,Magento_Braintree
Status,Statut,module,Magento_Braintree
Transaction Type,Transaction type,module,Magento_Braintree
Payment Type,Type de paiement :,module,Magento_Braintree
PayPal Payment ID,ID de paiement PayPal,module,Magento_Braintree
Created At,CrÈÈ le,module,Magento_Braintree
Transaction ID,identifiant de transaction,module,Magento_Braintree
Order ID,NumÈro de commande,module,Magento_Braintree
Type,Type ,module,Magento_Braintree
Amount,Montant,module,Magento_Braintree
Settlement Code,Code de rËglement,module,Magento_Braintree
Settlement Response Text,Texte de rÈponse au rËglement,module,Magento_Braintree
Refund Ids,Id. De remboursement,module,Magento_Braintree
Settlement Batch ID,Identification du lot de rËglement,module,Magento_Braintree
Currency,Devise,module,Magento_Braintree
Braintree Settlement Report,Rapport de rËglement Braintree,module,Magento_BraintreeTwo
"Sorry, but something went wrong","DÈsolÈ, mais quelque chose s'est mal passÈ",module,Magento_BraintreeTwo
We can\'t initialize checkout.,Nous ne pouvons pas initialiser la caisse.,module,Magento_BraintreeTwo
No authorization transaction to proceed capture.,Aucune autorisation de transaction pour procÈder ‡ la capture.,module,Magento_BraintreeTwo
Braintree error response.,RÈponse d'erreur Braintree.,module,Magento_BraintreeTwo
Payment method nonce can\'t be retrieved.,La mÈthode de paiement nonce ne peut pas Ítre rÈcupÈrÈe.,module,Magento_BraintreeTwo
Wrong transaction status,…tat de transaction erronÈ,module,Magento_BraintreeTwo
Please agree to all the terms and conditions before placing the order.,Veuillez accepter tous les termes et conditions avant de passer la commande.,module,Magento_BraintreeTwo
Paypal account,compte Paypal,module,Magento_BraintreeTwo
Coinbase account,Compte Coinbase,module,Magento_BraintreeTwo
Europe bank account,Compte bancaire en Europe,module,Magento_BraintreeTwo
Credit card,Carte de crÈdit,module,Magento_BraintreeTwo
Apple pay card,Carte de paiement Apple,module,Magento_BraintreeTwo
Android pay card,Carte de paiement Android,module,Magento_BraintreeTwo
Authorization expired,Autorisation expirÈe,module,Magento_BraintreeTwo
Authorizing,Autoriser,module,Magento_BraintreeTwo
Authorized,AutorisÈ:,module,Magento_BraintreeTwo
Gateway rejected,Passerelle rejetÈe,module,Magento_BraintreeTwo
Failed,…chouÈ,module,Magento_BraintreeTwo
Processor declined,Processeur refusÈ,module,Magento_BraintreeTwo
Settled,ColonisÈ,module,Magento_BraintreeTwo
Settling,RËglement,module,Magento_BraintreeTwo
Submitted for settlement,Soumis pour rËglement,module,Magento_BraintreeTwo
Voided,VoidÈ,module,Magento_BraintreeTwo
Unrecognized,non reconnu,module,Magento_BraintreeTwo
Settlement declined,Le rËglement a diminuÈ,module,Magento_BraintreeTwo
Settlement pending,RËglement en attente,module,Magento_BraintreeTwo
Settlement confirmed,RËglement confirmÈ,module,Magento_BraintreeTwo
Sale,Vente,module,Magento_BraintreeTwo
Credit,CrÈdit,module,Magento_BraintreeTwo
"Please, enter valid Credit Card Number",Veuillez entrer le numÈro de carte de crÈdit valide,module,Magento_BraintreeTwo
"Please, enter valid Expiration Date",Veuillez entrer une date d'expiration valide,module,Magento_BraintreeTwo
"Please, enter valid Card Verification Number",Entrez un numÈro de vÈrification de carte valide,module,Magento_BraintreeTwo
ending,Fin,module,Magento_BraintreeTwo
expires,Expire,module,Magento_BraintreeTwo
Save for later use.,Enregistrer pour une utilisation ultÈrieure.,module,Magento_BraintreeTwo
This payment is not available,Ce paiement n'est pas disponible,module,Magento_BraintreeTwo
MM,mm,module,Magento_BraintreeTwo
YY,YY,module,Magento_BraintreeTwo
Please try again with another form of payment.,Veuillez rÈessayer avec une autre forme de paiement.,module,Magento_BraintreeTwo
"Sorry, but something went wrong.","DÈsolÈ, mais quelque chose a mal tournÈ.",module,Magento_BraintreeTwo
BraintreeTwo,BraintreeTwo,module,Magento_BraintreeTwo
&nbsp;,2.3.,module,Magento_BraintreeTwo
Enable this Solution,Activer cette solution,module,Magento_BraintreeTwo
Enable PayPal through Braintree,Activer PayPal via Braintree,module,Magento_BraintreeTwo
Basic BraintreeTwo Settings,Basic BraintreeTwo Settings,module,Magento_BraintreeTwo
Environment,L'Environnement,module,Magento_BraintreeTwo
Advanced Fraud Protection,Protection contre la fraude avancÈe,module,Magento_BraintreeTwo
Kount Merchant ID,Kount Merchant ID,module,Magento_BraintreeTwo
CVV Verification,VÈrification CVV,module,Magento_BraintreeTwo
Country Specific Settings,ParamËtres spÈcifiques au pays,module,Magento_BraintreeTwo
Country Specific Credit Card Types,Types de cartes de crÈdit spÈcifiques au pays,module,Magento_BraintreeTwo
PayPal through Braintree,PayPal via Braintree,module,Magento_BraintreeTwo
Override Merchant Name,Annuler le nom du marchand,module,Magento_BraintreeTwo
Require Customer's Billing Address,Exiger l'adresse de facturation du client,module,Magento_BraintreeTwo
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,Autoriser ‡ modifier l'adresse de livraison saisie lors de la facturation sur PayPal Side,module,Magento_BraintreeTwo
Display on Shopping Cart,Affichage sur le panier,module,Magento_BraintreeTwo
3D Secure Verification Settings,ParamËtres de vÈrification sÈcurisÈe 3D,module,Magento_BraintreeTwo
3D Secure Verification,VÈrification 3D sÈcurisÈe,module,Magento_BraintreeTwo
Threshold Amount,Montant de seuil,module,Magento_BraintreeTwo
Verify for Applicable Countries,VÈrifier pour les pays concernÈs,module,Magento_BraintreeTwo
Verify for Specific Countries,VÈrifier les pays spÈcifiques,module,Magento_BraintreeTwo
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","Appliquer des filtres afin d'obtenir des rÈsultats. Seuls les 100 premiers enregistrements seront affichÈs dans la grille, vous pourrez tÈlÈcharger la version complËte du rapport au format .csv.",module,Magento_BraintreeTwo
Select...,SÈlection...,module,Magento_BraintreeTwo
Status,Statut,module,Magento_BraintreeTwo
Transaction Type,Transaction type,module,Magento_BraintreeTwo
PayPal Payment ID,ID de paiement PayPal,module,Magento_BraintreeTwo
Transaction ID,NumÈro de transaction,module,Magento_BraintreeTwo
Order ID,NumÈro de commande,module,Magento_BraintreeTwo
Payment Type,Type de paiement :,module,Magento_BraintreeTwo
Type,Type ,module,Magento_BraintreeTwo
Created At,CrÈÈ le,module,Magento_BraintreeTwo
Amount,Montant,module,Magento_BraintreeTwo
Settlement Code,Code de rËglement,module,Magento_BraintreeTwo
Settlement Response Text,Texte de rÈponse au rËglement,module,Magento_BraintreeTwo
Refund Ids,Id. De remboursement,module,Magento_BraintreeTwo
Settlement Batch ID,Identification du lot de rËglement,module,Magento_BraintreeTwo
Currency,Devise,module,Magento_BraintreeTwo
ID,Identifiant,module,Magento_Bundle
Requested bundle option product doesn't exist,Le produit d'option de paquet demandÈ n'existe pas,module,Magento_Bundle
%fieldName is a required field.,{} est un champ obligatoire.,module,Magento_Bundle
Please select all required options.,SÈlectionnez toutes les options requises.,module,Magento_Bundle
N/A,Aucun ,module,Magento_Bundle
We can't save custom-defined options for bundles with dynamic pricing.,Nous ne pouvons pas enregistrer des options personnalisÈes pour les groupes avec des prix dynamiques.,module,Magento_Bundle
Cancel,Annuler,module,Magento_Bundle
Add Selected Products,Ajouter des produits sÈlectionnÈs,module,Magento_Bundle
Add Option,Ajouter une option,module,Magento_Bundle
Default Title,Titre par dÈfaut:,module,Magento_Bundle
Drop-down,Menu dÈroulant,module,Magento_Bundle
Radio Buttons,Boutons radio,module,Magento_Bundle
Checkbox,Boite a cocher,module,Magento_Bundle
Multiple Select,SÈlection multiple,module,Magento_Bundle
Is Default,Par dÈfaut,module,Magento_Bundle
Position,Poste,module,Magento_Bundle
%1 x %2,X. ,module,Magento_Bundle
Add Products to New Option,Ajouter des produits ‡ une nouvelle option,module,Magento_Bundle
"Add Products to Option ""%1""","Ajouter des produits ‡ l'option ""% 1""",module,Magento_Bundle
Select...,SÈlection...,module,Magento_Bundle
Status,Statut,module,Magento_Bundle
Thumbnail,Vignette,module,Magento_Bundle
Type,Type ,module,Magento_Bundle
ID,Identifiant,module,Magento_BundleStaging
Type,Type ,module,Magento_BundleStaging
CAPTCHA,Captcha,module,Magento_Captcha
ID,Identifiant,module,Magento_Catalog
Position,Poste,module,Magento_Catalog
"<label class=""label""><span>from</span></label>","<Label class = ""label""> <span> de </ span> </ label>",module,Magento_Catalog
"<label class=""label""><span>to</span></label>","<Label class = ""label""> <span> vers </ span> </ label>",module,Magento_Catalog
[GLOBAL],GÈnÈral,module,Magento_Catalog
Save in New Attribute Set,Enregistrer dans un nouvel ensemble d'attributs,module,Magento_Catalog
Enter Name for New Attribute Set,Entrez le nom du nouvel ensemble d'attributs,module,Magento_Catalog
Not shared with other products.,Non partagÈ avec d'autres produits.,module,Magento_Catalog
Use in Filter Options,Utilisation dans les options de filtrage,module,Magento_Catalog
Global,GÈnÈral,module,Magento_Catalog
Declare attribute value saving scope.,DÈclarez la portÈe d'Èconomie de valeur d'attribut.,module,Magento_Catalog
Comparable on Storefront,Comparable sur le front de salon,module,Magento_Catalog
Allow HTML Tags on Storefront,Autoriser les balises HTML sur le Storefront,module,Magento_Catalog
Visible on Catalog Pages on Storefront,Visible sur les pages de catalogue sur le Storefront,module,Magento_Catalog
Depends on design theme.,DÈpend du thËme de conception.,module,Magento_Catalog
Varchar,Varchar,module,Magento_Catalog
Visible,Visible,module,Magento_Catalog
Comparable,|Comparable|,module,Magento_Catalog
You are about to delete all products in this attribute set. Are you sure you want to do that?,Vous Ítes sur le point de supprimer tous les produits dans cet ensemble d'attributs. Etes-vous s˚r que vous vouliez faire cela?,module,Magento_Catalog
Edit Attribute Set '%1',Modifier le jeu d'attributs '% 1',module,Magento_Catalog
Edit Attribute Set Name,Modifier le nom du jeu d'attribut,module,Magento_Catalog
For internal use,Pour usage interne,module,Magento_Catalog
Add Attribute Set,Ajouter un jeu d'attributs,module,Magento_Catalog
Create Category,CrÈer une CatÈgorie,module,Magento_Catalog
